LookupID,Geo Place Name,Year,Borough
1904,Bedford Stuyvesant - Crown Heights,2010,Brooklyn
1905,Bedford Stuyvesant - Crown Heights,2014,Brooklyn
1906,Bedford Stuyvesant - Crown Heights,2017,Brooklyn
1907,Fordham - Bronx Pk,2009,Bronx
1908,Fordham - Bronx Pk,2017,Bronx
1909,East Harlem,2014,Manhattan
1910,Sunset Park,2020,Brooklyn
1911,Bedford Stuyvesant - Crown Heights,2011,Brooklyn
1912,Bedford Stuyvesant - Crown Heights,2009,Brooklyn
1913,Crotona -Tremont,2015,Bronx
1914,Stuyvesant Town and Turtle Bay (CD6),2022,Manhattan
1915,Park Slope and Carroll Gardens (CD6),2022,Brooklyn
1916,Park Slope and Carroll Gardens (CD6),2008,Brooklyn
1917,Fordham - Bronx Pk,2021,Bronx
1918,Sunset Park,2010,Brooklyn
1919,Sunset Park,2009,Brooklyn
1920,Sunset Park,2017,Brooklyn
1921,Crotona -Tremont,2015,Bronx
1922,Sunset Park,2015,Brooklyn
1923,Union Square - Lower East Side,2012,Manhattan
1924,High Bridge - Morrisania,2012,Bronx
1925,Manhattan,2012,Manhattan
1926,Manhattan,2016,Manhattan
1927,Coney Island - Sheepshead Bay,2021,Brooklyn
1928,Borough Park,2012,Brooklyn
1929,Borough Park,2010,Brooklyn
1930,Mott Haven and Melrose (CD1),2016,Bronx
1931,High Bridge - Morrisania,2009,Bronx
1932,Manhattan,2009,Manhattan
1933,Union Square - Lower East Side,2017,Manhattan
1934,Borough Park,2005,Brooklyn
1935,Borough Park,2017,Brooklyn
1936,Coney Island - Sheepshead Bay,2005,Brooklyn
1937,Financial District (CD1),2015,Manhattan
1938,Greenwich Village and Soho (CD2),2010,Manhattan
1939,St. George and Stapleton (CD1),2016,Staten Island
1940,Greenpoint and Williamsburg (CD1),2015,Brooklyn
1941,Greenpoint and Williamsburg (CD1),2019,Brooklyn
1942,Greenwich Village and Soho (CD2),2015,Manhattan
1943,Fort Greene and Brooklyn Heights (CD2),2010,Brooklyn
1944,Fort Greene and Brooklyn Heights (CD2),2019,Brooklyn
1945,Fort Greene and Brooklyn Heights (CD2),2019,Brooklyn
1946,Fort Greene and Brooklyn Heights (CD2),2015,Brooklyn
1947,Financial District (CD1),2010,Manhattan
1948,Greenpoint and Williamsburg (CD1),2020,Brooklyn
1949,Fort Greene and Brooklyn Heights (CD2),2015,Brooklyn
1950,Fort Greene and Brooklyn Heights (CD2),2009,Brooklyn
1951,Fort Greene and Brooklyn Heights (CD2),2011,Brooklyn
1952,Williamsburg - Bushwick,2016,Brooklyn
1953,Upper West Side (CD7),2012,Manhattan
1954,Rockaway and Broad Channel (CD14),2012,Queens
1955,Staten Island,2010,Staten Island
1956,Staten Island,2011,Staten Island
1957,East New York,2012,Brooklyn
1958,Staten Island,2014,Staten Island
1959,East New York,2016,Brooklyn
1960,Williamsburg - Bushwick,2015,Brooklyn
1961,Williamsburg - Bushwick,2022,Brooklyn
1962,Staten Island,2012,Staten Island
1963,Staten Island,2010,Staten Island
1964,Staten Island,2009,Staten Island
1965,Staten Island,2014,Staten Island
1966,Staten Island,2021,Staten Island
1967,Williamsburg - Bushwick,2014,Brooklyn
1968,East New York,2017,Brooklyn
1969,Williamsburg - Bushwick,2020,Brooklyn
1970,Upper West Side,2011,Manhattan
1971,Upper West Side,2015,Manhattan
1972,Upper West Side,2018,Manhattan
1973,East New York,2018,Brooklyn
1974,East New York,2009,Brooklyn
1975,East New York,2011,Brooklyn
1976,Sunset Park (CD7),2012,Brooklyn
1977,Rockaway and Broad Channel (CD14),2012,Queens
1978,Kingsbridge Heights and Bedford (CD7),2017,Bronx
1979,Kingsbridge Heights and Bedford (CD7),2019,Bronx
1980,Kingsbridge Heights and Bedford (CD7),2022,Bronx
1981,Sunset Park (CD7),2008,Brooklyn
1982,Sunset Park (CD7),2013,Brooklyn
1983,East New York,2014,Brooklyn
1984,Staten Island,2010,Staten Island
1985,Chelsea - Clinton,2009,Manhattan
1986,Chelsea - Clinton,2010,Manhattan
1987,Chelsea - Clinton,2020,Manhattan
1988,Brownsville (CD16),2010,Brooklyn
1989,Brownsville (CD16),2012,Brooklyn
1990,East New York and Starrett City (CD5),2018,Brooklyn
1991,Fordham and University Heights (CD5),2009,Bronx
1992,East New York and Starrett City (CD5),2020,Brooklyn
1993,Northeast Bronx,2010,Bronx
1994,Downtown - Heights - Slope,2019,Brooklyn
1995,Central Harlem - Morningside Heights,2010,Manhattan
1996,East Flatbush - Flatbush,2017,Brooklyn
1997,Fordham and University Heights (CD5),2012,Bronx
1998,Fordham and University Heights (CD5),2013,Bronx
1999,Fordham and University Heights (CD5),2018,Bronx
2000,Brownsville (CD16),2021,Brooklyn
2001,Southwest Queens,2013,Queens
2002,East Flatbush - Flatbush,2014,Brooklyn
2003,Southwest Queens,2014,Queens
2004,East Flatbush - Flatbush,2018,Brooklyn
2005,East Flatbush - Flatbush,2015,Brooklyn
2006,East Flatbush - Flatbush,2015,Brooklyn
2007,East Flatbush - Flatbush,2019,Brooklyn
2008,East Flatbush - Flatbush,2019,Brooklyn
2009,Southwest Queens,2021,Queens
2010,Central Harlem - Morningside Heights,2012,Manhattan
2011,Northeast Bronx,2015,Bronx
2012,Fresh Meadows,2015,Queens
2013,Downtown - Heights - Slope,2008,Brooklyn
2014,Downtown - Heights - Slope,2019,Brooklyn
2015,Central Harlem - Morningside Heights,2013,Manhattan
2016,Long Island City - Astoria,2012,Queens
2017,Kingsbridge - Riverdale,2011,Bronx
2018,Jamaica and Hollis (CD12),2012,Queens
2019,Washington Heights and Inwood (CD12),2013,Manhattan
2020,Port Richmond,2016,Staten Island
2021,Jamaica and Hollis (CD12),2010,Queens
2022,Jamaica and Hollis (CD12),2019,Queens
2023,Williamsbridge and Baychester (CD12),2010,Bronx
2024,Williamsbridge and Baychester (CD12),2019,Bronx
2025,Jamaica and Hollis (CD12),2005,Queens
2026,Williamsbridge and Baychester (CD12),2005,Bronx
2027,Throgs Neck and Co-op City (CD10),2005,Bronx
2028,South Ozone Park and Howard Beach (CD10),2005,Queens
2029,Washington Heights and Inwood (CD12),2005,Manhattan
2030,Port Richmond,2005,Staten Island
2031,Washington Heights,2010,Manhattan
2032,Port Richmond,2015,Staten Island
2033,Jamaica and Hollis (CD12),2009,Queens
2034,Jamaica and Hollis (CD12),2014,Queens
2035,Jamaica and Hollis (CD12),2011,Queens
2036,Jamaica and Hollis (CD12),2022,Queens
2037,South Ozone Park and Howard Beach (CD10),2012,Queens
2038,Greenpoint,2014,Brooklyn
2039,Greenpoint,2009,Brooklyn
2040,Greenpoint,2010,Brooklyn
2041,Port Richmond,2017,Staten Island
2042,Washington Heights,2011,Manhattan
2043,Long Island City - Astoria,2020,Queens
2044,Long Island City - Astoria,2018,Queens
2045,Greenpoint,2009,Brooklyn
2046,Greenpoint,2018,Brooklyn
2047,Staten Island,2009,Staten Island
2048,Staten Island,2017,Staten Island
2049,East New York,2009,Brooklyn
2050,Rockaway and Broad Channel (CD14),2022,Queens
2051,Kingsbridge Heights and Bedford (CD7),2012,Bronx
2052,Upper West Side (CD7),2022,Manhattan
2053,Sunset Park (CD7),2017,Brooklyn
2054,Sunset Park (CD7),2017,Brooklyn
2055,Staten Island,2015,Staten Island
2056,East New York,2015,Brooklyn
2057,East New York,2020,Brooklyn
2058,Upper West Side,2010,Manhattan
2059,Rockaway and Broad Channel (CD14),2008,Queens
2060,Rockaway and Broad Channel (CD14),2013,Queens
2061,Upper West Side (CD7),2008,Manhattan
2062,Rockaway and Broad Channel (CD14),2019,Queens
2063,Upper West Side (CD7),2017,Manhattan
2064,Sunset Park (CD7),2011,Brooklyn
2065,Sunset Park (CD7),2010,Brooklyn
2066,Rockaway and Broad Channel (CD14),2010,Queens
2067,Rockaway and Broad Channel (CD14),2011,Queens
2068,Sunset Park (CD7),2020,Brooklyn
2069,Upper West Side (CD7),2011,Manhattan
2070,Flushing and Whitestone (CD7),2020,Queens
2071,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2072,Sunset Park (CD7),2022,Brooklyn
2073,Rockaway and Broad Channel (CD14),2022,Queens
2074,Kingsbridge Heights and Bedford (CD7),2008,Bronx
2075,Kingsbridge Heights and Bedford (CD7),2013,Bronx
2076,Kingsbridge Heights and Bedford (CD7),2009,Bronx
2077,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2078,Upper West Side (CD7),2017,Manhattan
2079,Rockaways,2005,Queens
2080,Coney Island - Sheepshead Bay,2017,Brooklyn
2081,Southeast Queens,2005,Queens
2082,Southeast Queens,2017,Queens
2083,Manhattan,2005,Manhattan
2084,Fort Greene and Brooklyn Heights (CD2),2010,Brooklyn
2085,Hunts Point and Longwood (CD2),2010,Bronx
2086,Hunts Point and Longwood (CD2),2012,Bronx
2087,Hunts Point and Longwood (CD2),2019,Bronx
2088,Financial District (CD1),2020,Manhattan
2089,Financial District (CD1),2016,Manhattan
2090,St. George and Stapleton (CD1),2020,Staten Island
2091,Greenpoint and Williamsburg (CD1),2016,Brooklyn
2092,Greenpoint and Williamsburg (CD1),2015,Brooklyn
2093,Long Island City and Astoria (CD1),2011,Queens
2094,Long Island City and Astoria (CD1),2010,Queens
2095,Greenpoint and Williamsburg (CD1),2010,Brooklyn
2096,Financial District (CD1),2016,Manhattan
2097,Greenwich Village and Soho (CD2),2018,Manhattan
2098,Financial District (CD1),2021,Manhattan
2099,Financial District (CD1),2010,Manhattan
2100,Financial District (CD1),2009,Manhattan
2101,Financial District (CD1),2021,Manhattan
2102,St. George and Stapleton (CD1),2021,Staten Island
2103,Financial District (CD1),2015,Manhattan
2104,Borough Park,2019,Brooklyn
2105,Manhattan,2019,Manhattan
2106,Lower Manhattan,2012,Manhattan
2107,Manhattan,2019,Manhattan
2108,Southeast Queens,2015,Queens
2109,Southeast Queens,2019,Queens
2110,Rockaways,2019,Queens
2111,Crown Heights and Prospect Heights (CD8),2022,Brooklyn
2112,Clinton and Chelsea (CD4),2019,Manhattan
2113,Bedford Stuyvesant - Crown Heights,2018,Brooklyn
2114,Sunset Park,2015,Brooklyn
2115,Sunset Park,2014,Brooklyn
2116,Upper East Side,2019,Manhattan
2117,Upper East Side,2012,Manhattan
2118,Stuyvesant Town and Turtle Bay (CD6),2013,Manhattan
2119,Park Slope and Carroll Gardens (CD6),2013,Brooklyn
2120,Park Slope and Carroll Gardens (CD6),2022,Brooklyn
2121,Rego Park and Forest Hills (CD6),2019,Queens
2122,Riverdale and Fieldston (CD8),2015,Bronx
2123,Stuyvesant Town and Turtle Bay (CD6),2010,Manhattan
2124,Stuyvesant Town and Turtle Bay (CD6),2011,Manhattan
2125,Stuyvesant Town and Turtle Bay (CD6),2020,Manhattan
2126,Hillcrest and Fresh Meadows (CD8),2016,Queens
2127,Crown Heights and Prospect Heights (CD8),2011,Brooklyn
2128,Crown Heights and Prospect Heights (CD8),2010,Brooklyn
2129,Belmont and East Tremont (CD6),2016,Bronx
2130,Rego Park and Forest Hills (CD6),2022,Queens
2131,Crown Heights and Prospect Heights (CD8),2008,Brooklyn
2132,Crown Heights and Prospect Heights (CD8),2013,Brooklyn
2133,Crown Heights and Prospect Heights (CD8),2017,Brooklyn
2134,Crown Heights and Prospect Heights (CD8),2021,Brooklyn
2135,Stuyvesant Town and Turtle Bay (CD6),2014,Manhattan
2136,Fordham - Bronx Pk,2020,Bronx
2137,Stuyvesant Town and Turtle Bay (CD6),2017,Manhattan
2138,Stuyvesant Town and Turtle Bay (CD6),2022,Manhattan
2139,Crown Heights and Prospect Heights (CD8),2022,Brooklyn
2140,Upper West Side,2015,Manhattan
2141,Staten Island,2011,Staten Island
2142,Staten Island,2009,Staten Island
2143,Staten Island,2014,Staten Island
2144,Staten Island,2018,Staten Island
2145,East New York,2015,Brooklyn
2146,Rockaway and Broad Channel (CD14),2022,Queens
2147,Kingsbridge Heights and Bedford (CD7),2008,Bronx
2148,Upper West Side (CD7),2013,Manhattan
2149,Upper West Side (CD7),2017,Manhattan
2150,Upper West Side (CD7),2022,Manhattan
2151,Flatbush and Midwood (CD14),2009,Brooklyn
2152,Staten Island,2016,Staten Island
2153,Staten Island,2018,Staten Island
2154,Pelham - Throgs Neck,2021,Bronx
2155,Upper West Side,2011,Manhattan
2156,Upper West Side,2018,Manhattan
2157,Bayside - Little Neck,2009,Queens
2158,Williamsburg - Bushwick,2009,Brooklyn
2159,Williamsburg - Bushwick,2014,Brooklyn
2160,Pelham - Throgs Neck,2017,Bronx
2161,Pelham - Throgs Neck,2016,Bronx
2162,Williamsburg - Bushwick,2011,Brooklyn
2163,Upper West Side,2017,Manhattan
2164,East New York,2017,Brooklyn
2165,East New York,2020,Brooklyn
2166,East New York,2012,Brooklyn
2167,Flatbush and Midwood (CD14),2010,Brooklyn
2168,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2169,Kingsbridge Heights and Bedford (CD7),2009,Bronx
2170,Kingsbridge Heights and Bedford (CD7),2013,Bronx
2171,Kingsbridge Heights and Bedford (CD7),2017,Bronx
2172,Kingsbridge Heights and Bedford (CD7),2021,Bronx
2173,South Crown Heights and Lefferts Gardens (CD9),2013,Brooklyn
2174,Morningside Heights and Hamilton Heights (CD9),2014,Manhattan
2175,Morris Park and Bronxdale (CD11),2015,Bronx
2176,Morris Park and Bronxdale (CD11),2020,Bronx
2177,Morris Park and Bronxdale (CD11),2018,Bronx
2178,Bensonhurst (CD11),2009,Brooklyn
2179,Bensonhurst (CD11),2014,Brooklyn
2180,East Harlem (CD11),2018,Manhattan
2181,South Crown Heights and Lefferts Gardens (CD9),2011,Brooklyn
2182,Parkchester and Soundview (CD9),2015,Bronx
2183,Bayside and Little Neck (CD11),2015,Queens
2184,Parkchester and Soundview (CD9),2019,Bronx
2185,Parkchester and Soundview (CD9),2019,Bronx
2186,Morningside Heights and Hamilton Heights (CD9),2019,Manhattan
2187,East Harlem (CD11),2019,Manhattan
2188,Morris Park and Bronxdale (CD11),2015,Bronx
2189,Kew Gardens and Woodhaven (CD9),2019,Queens
2190,East Harlem (CD11),2019,Manhattan
2191,Morningside Heights and Hamilton Heights (CD9),2016,Manhattan
2192,Morningside Heights and Hamilton Heights (CD9),2017,Manhattan
2193,Morris Park and Bronxdale (CD11),2017,Bronx
2194,Kew Gardens and Woodhaven (CD9),2018,Queens
2195,Morningside Heights and Hamilton Heights (CD9),2015,Manhattan
2196,Morningside Heights and Hamilton Heights (CD9),2018,Manhattan
2197,East Harlem (CD11),2020,Manhattan
2198,South Crown Heights and Lefferts Gardens (CD9),2009,Brooklyn
2199,South Crown Heights and Lefferts Gardens (CD9),2014,Brooklyn
2200,Bensonhurst (CD11),2015,Brooklyn
2201,Bensonhurst (CD11),2018,Brooklyn
2202,South Crown Heights and Lefferts Gardens (CD9),2010,Brooklyn
2203,Flatbush and Midwood (CD14),2017,Brooklyn
2204,Rockaway and Broad Channel (CD14),2017,Queens
2205,Flatbush and Midwood (CD14),2010,Brooklyn
2206,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2207,Kingsbridge Heights and Bedford (CD7),2011,Bronx
2208,East New York,2015,Brooklyn
2209,Williamsburg - Bushwick,2015,Brooklyn
2210,Staten Island,2012,Staten Island
2211,East New York,2015,Brooklyn
2212,East New York,2012,Brooklyn
2213,Williamsburg - Bushwick,2019,Brooklyn
2214,East New York,2019,Brooklyn
2215,East New York,2019,Brooklyn
2216,Staten Island,2012,Staten Island
2217,Staten Island,2016,Staten Island
2218,Staten Island,2012,Staten Island
2219,Upper West Side (CD7),2010,Manhattan
2220,Upper West Side (CD7),2011,Manhattan
2221,Williamsburg - Bushwick,2015,Brooklyn
2222,Rockaway and Broad Channel (CD14),2017,Queens
2223,Upper West Side (CD7),2010,Manhattan
2224,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2225,Sunset Park (CD7),2010,Brooklyn
2226,Rockaway and Broad Channel (CD14),2010,Queens
2227,Rockaway and Broad Channel (CD14),2012,Queens
2228,Upper West Side (CD7),2012,Manhattan
2229,Rockaway and Broad Channel (CD14),2019,Queens
2230,Upper West Side (CD7),2009,Manhattan
2231,East New York,2017,Brooklyn
2232,Pelham - Throgs Neck,2017,Bronx
2233,Upper West Side,2017,Manhattan
2234,Crown Heights and Prospect Heights (CD8),2017,Brooklyn
2235,Ridgewood - Forest Hills,2013,Queens
2236,Crotona -Tremont,2018,Bronx
2237,Upper East Side,2012,Manhattan
2238,Sunset Park,2012,Brooklyn
2239,Upper East Side,2013,Manhattan
2240,Upper East Side,2021,Manhattan
2241,Fordham - Bronx Pk,2013,Bronx
2242,Upper East Side,2011,Manhattan
2243,Flushing - Clearview,2017,Queens
2244,Bedford Stuyvesant - Crown Heights,2018,Brooklyn
2245,Bedford Stuyvesant - Crown Heights,2014,Brooklyn
2246,East Harlem,2011,Manhattan
2247,East Harlem,2018,Manhattan
2248,East Harlem,2015,Manhattan
2249,Sunset Park,2019,Brooklyn
2250,East Harlem,2019,Manhattan
2251,Crotona -Tremont,2019,Bronx
2252,Belmont and East Tremont (CD6),2014,Bronx
2253,Belmont and East Tremont (CD6),2021,Bronx
2254,Crown Heights and Prospect Heights (CD8),2020,Brooklyn
2255,Belmont and East Tremont (CD6),2015,Bronx
2256,Belmont and East Tremont (CD6),2016,Bronx
2257,Stuyvesant Town and Turtle Bay (CD6),2020,Manhattan
2258,Sunset Park,2015,Brooklyn
2259,Fordham - Bronx Pk,2015,Bronx
2260,Bedford Stuyvesant - Crown Heights,2009,Brooklyn
2261,Fordham - Bronx Pk,2009,Bronx
2262,Upper East Side,2017,Manhattan
2263,Upper East Side,2005,Manhattan
2264,East Harlem,2019,Manhattan
2265,Bedford Stuyvesant - Crown Heights,2010,Brooklyn
2266,Staten Island,2017,Staten Island
2267,Kingsbridge Heights and Bedford (CD7),2013,Bronx
2268,Kingsbridge Heights and Bedford (CD7),2012,Bronx
2269,Kingsbridge Heights and Bedford (CD7),2016,Bronx
2270,Kingsbridge Heights and Bedford (CD7),2018,Bronx
2271,Kingsbridge Heights and Bedford (CD7),2021,Bronx
2272,Flatbush and Midwood (CD14),2018,Brooklyn
2273,Upper West Side (CD7),2012,Manhattan
2274,Upper West Side (CD7),2013,Manhattan
2275,Sunset Park (CD7),2009,Brooklyn
2276,Sunset Park (CD7),2011,Brooklyn
2277,East New York,2019,Brooklyn
2278,East New York,2015,Brooklyn
2279,Staten Island,2015,Staten Island
2280,Staten Island,2020,Staten Island
2281,Pelham - Throgs Neck,2020,Bronx
2282,Staten Island,2015,Staten Island
2283,East New York,2015,Brooklyn
2284,Staten Island,2015,Staten Island
2285,Kingsbridge Heights and Bedford (CD7),2011,Bronx
2286,Kingsbridge Heights and Bedford (CD7),2009,Bronx
2287,Upper West Side (CD7),2014,Manhattan
2288,Upper West Side (CD7),2020,Manhattan
2289,Flushing and Whitestone (CD7),2012,Queens
2290,Sunset Park (CD7),2012,Brooklyn
2291,Sunset Park (CD7),2010,Brooklyn
2292,Flushing and Whitestone (CD7),2009,Queens
2293,Flushing and Whitestone (CD7),2017,Queens
2294,Upper West Side (CD7),2017,Manhattan
2295,Upper West Side (CD7),2018,Manhattan
2296,Upper West Side (CD7),2016,Manhattan
2297,Sunset Park (CD7),2009,Brooklyn
2298,Sunset Park (CD7),2011,Brooklyn
2299,Manhattan,2015,Manhattan
2300,Manhattan,2020,Manhattan
2301,Union Square - Lower East Side,2014,Manhattan
2302,Bensonhurst - Bay Ridge,2015,Brooklyn
2303,Manhattan,2010,Manhattan
2304,Manhattan,2015,Manhattan
2305,Union Square - Lower East Side,2015,Manhattan
2306,Manhattan,2020,Manhattan
2307,Lower Manhattan,2016,Manhattan
2308,High Bridge - Morrisania,2020,Bronx
2309,Bensonhurst - Bay Ridge,2010,Brooklyn
2310,St. George and Stapleton (CD1),2014,Staten Island
2311,Greenwich Village and Soho (CD2),2018,Manhattan
2312,Greenwich Village and Soho (CD2),2020,Manhattan
2313,St. George and Stapleton (CD1),2015,Staten Island
2314,Greenwich Village and Soho (CD2),2014,Manhattan
2315,Fort Greene and Brooklyn Heights (CD2),2019,Brooklyn
2316,Long Island City and Astoria (CD1),2009,Queens
2317,Long Island City and Astoria (CD1),2011,Queens
2318,Long Island City and Astoria (CD1),2016,Queens
2319,Fort Greene and Brooklyn Heights (CD2),2014,Brooklyn
2320,Mott Haven and Melrose (CD1),2020,Bronx
2321,Greenwich Village and Soho (CD2),2019,Manhattan
2322,St. George and Stapleton (CD1),2015,Staten Island
2323,Mott Haven and Melrose (CD1),2015,Bronx
2324,Greenpoint and Williamsburg (CD1),2015,Brooklyn
2325,Greenpoint and Williamsburg (CD1),2019,Brooklyn
2326,Fort Greene and Brooklyn Heights (CD2),2014,Brooklyn
2327,Fort Greene and Brooklyn Heights (CD2),2018,Brooklyn
2328,Hunts Point and Longwood (CD2),2009,Bronx
2329,Greenwich Village and Soho (CD2),2020,Manhattan
2330,Greenwich Village and Soho (CD2),2012,Manhattan
2331,Sunset Park (CD7),2018,Brooklyn
2332,Sunset Park (CD7),2017,Brooklyn
2333,Upper West Side (CD7),2018,Manhattan
2334,Flatbush and Midwood (CD14),2012,Brooklyn
2335,Kingsbridge Heights and Bedford (CD7),2012,Bronx
2336,Kingsbridge Heights and Bedford (CD7),2010,Bronx
2337,Kingsbridge Heights and Bedford (CD7),2019,Bronx
